270,7/1/92,3.256666667,92.56666667,31,15,7.712950327,9313.208,424.209991,0.972109964
273,10/1/92,3.036666667,91.9,31,15,7.556292523,9406.528,418.679993,1.002017779
276,1/1/93,3.04,90.43333333,39.6,15,7.2452143,9424.065,438.779999,0.186434357
279,4/1/93,3,91.5,39.6,15,7.16931467,9480.106,440.190002,0.594658462
282,7/1/93,3.06,90.6,39.6,15,6.901514955,9526.337,448.130005,0.487663324
285,10/1/93,2.99,88.73333333,39.6,15,6.762949982,9653.509,467.829987,1.334951724
288,1/1/94,3.213333333,89.7,39.6,15,6.642708614,9748.156,481.609985,0.980441413
291,4/1/94,3.94,88.76666667,39.6,15,6.233522691,9881.384,450.910004,1.366699507
294,7/1/94,4.486666667,89.23333333,39.6,15,6.053493227,9939.655,458.26001,0.589704843
297,10/1/94,5.166666667,87.46666667,39.6,15,5.671545019,10052.518,472.350006,1.135482067
300,1/1/95,5.81,87.1,39.6,15,5.52672258,10086.878,470.420013,0.341804909
303,4/1/95,6.02,88.13333333,39.6,15,5.724496528,10122.122,514.710022,0.349404444
306,7/1/95,5.796666667,89.16666667,39.6,15,5.71219095,10208.772,562.059998,0.856045798
309,10/1/95,5.72,88,39.6,15,5.621864521,10281.246,581.5,0.709918882
312,1/1/96,5.363333333,95.06666667,39.6,15,5.615656334,10348.691,636.02002,0.656000255
315,4/1/96,5.243333333,98.4,39.6,15,5.512788216,10529.379,654.169983,1.7459986
318,7/1/96,5.306666667,96.4,39.6,15,5.329722647,10626.778,639.950012,0.925021314
321,10/1/96,5.28,106.9,39.6,15,5.348943993,10739.057,705.27002,1.056566722
324,1/1/97,5.276666667,105.4333333,39.6,15,5.307425407,10820.908,786.159973,0.762180515
327,4/1/97,5.523333333,100,39.6,15,5.016991387,10984.15,801.340027,1.508579502
330,7/1/97,5.533333333,97.43333333,39.6,15,4.909303746,11124.013,954.309998,1.273316552
333,10/1/97,5.506666667,96.26666667,39.6,15,4.705243182,11210.329,914.619995,0.775942998
336,1/1/98,5.52,91.9,39.6,15,4.733052264,11321.246,980.280029,0.989417884
339,4/1/98,5.5,91.26666667,39.6,15,4.446381707,11431.046,1111.75,0.969857911
342,7/1/98,5.533333333,90.43333333,39.6,15,4.571374345,11580.587,1120.670044,1.308200492
345,10/1/98,4.86,86.3,39.6,15,4.425503504,11770.686,1098.670044,1.641531643
348,1/1/99,4.733333333,83.33333333,39.6,15,4.348808504,11864.675,1279.640015,0.798500614
351,4/1/99,4.746666667,87.23333333,39.6,15,4.268141431,11962.524,1335.180054,0.824708641
354,7/1/99,5.093333333,93.93333333,39.6,15,4.269729071,12113.075,1328.719971,1.258522031
357,10/1/99,5.306666667,101.7666667,39.6,15,4.101912506,12323.336,1362.930054,1.735818527
360,1/1/00,5.676666667,125.7333333,39.6,15,4.094288189,12359.095,1394.459961,0.290173051
363,4/1/00,6.273333333,121.2666667,39.6,15,3.968236171,12592.53,1452.430054,1.888770982
366,7/1/00,6.52,130.1333333,39.6,15,4.055063568,12607.676,1430.829956,0.120277657
369,10/1/00,6.473333333,142.0666667,39.6,15,3.946405042,12679.338,1429.400024,0.568399759
372,1/1/01,5.593333333,138.4333333,39.1,10,4.296704399,12643.283,1366.01001,-0.284360272
375,4/1/01,4.326666667,130.7666667,39.1,10,4.475627288,12710.303,1249.459961,0.53008384
378,7/1/01,3.496666667,128.6333333,39.1,10,4.862405912,12670.106,1211.22998,-0.316255246
381,10/1/01,2.133333333,118.7666667,39.1,10,5.588774548,12705.269,1059.780029,0.277527276
384,1/1/02,1.733333333,108.8333333,38.6,10,5.80403459,12822.258,1130.199951,0.920791209
387,4/1/02,1.75,113.7,38.6,10,5.900715023,12893.002,1076.920044,0.551728097
390,7/1/02,1.74,116.8,38.6,10,5.77259244,12955.769,911.619995,0.486829987
