183,1985-04-01,7.923333333333333,95.66666666666667,50.0,11.0,7.38964629659608,7537.928000000001
186,1985-07-01,7.900000000000001,94.86666666666667,50.0,11.0,7.2867263734798495,7655.196
189,1985-10-01,8.103333333333333,98.53333333333335,50.0,11.0,7.17184498958846,7712.624
192,1986-01-01,7.826666666666667,91.26666666666667,50.0,11.0,7.11148970599086,7784.109
195,1986-04-01,6.919999999999999,77.06666666666668,50.0,11.0,7.28700843944304,7819.843000000001
198,1986-07-01,6.206666666666667,71.33333333333333,50.0,11.0,7.06602269190976,7898.555
201,1986-10-01,6.266666666666667,70.63333333333333,50.0,11.0,6.946212817113991,7939.45
204,1987-01-01,6.22,74.73333333333333,38.5,11.0,6.72220427877269,7994.965
207,1987-04-01,6.6499999999999995,76.46666666666665,38.5,11.0,6.38902642595095,8084.71
210,1987-07-01,6.843333333333334,80.03333333333335,38.5,11.0,6.087129868687941,8158.035
213,1987-10-01,6.916666666666667,80.5,38.5,11.0,5.9516002989524805,8292.687
216,1988-01-01,6.663333333333334,78.66666666666667,28.0,15.0,5.800182315912941,8339.324
219,1988-04-01,7.156666666666666,79.3,28.0,15.0,5.5685718393935,8449.51
222,1988-07-01,7.983333333333333,78.66666666666667,28.0,15.0,5.55651882712461,8498.282
225,1988-10-01,8.469999999999999,75.63333333333334,28.0,15.0,5.419172788606111,8610.85
228,1989-01-01,9.443333333333333,78.89999999999999,28.0,15.0,5.2722921866095795,8697.711
231,1989-04-01,9.726666666666667,80.83333333333333,28.0,15.0,5.3192526881436395,8766.105
234,1989-07-01,9.083333333333334,81.49999999999999,28.0,15.0,5.33683750653307,8831.544
237,1989-10-01,8.613333333333333,85.36666666666667,28.0,15.0,5.4332124200055505,8850.23
240,1990-01-01,8.25,97.73333333333333,28.0,15.0,5.396002641829599,8947.129
243,1990-04-01,8.243333333333332,87.13333333333333,28.0,15.0,5.4416930359319196,8981.726999999999
246,1990-07-01,8.16,95.33333333333333,28.0,15.0,5.74099591754756,8983.945
249,1990-10-01,7.743333333333332,116.86666666666667,28.0,15.0,6.185277002224599,8907.363000000001
252,1991-01-01,6.426666666666667,102.93333333333332,31.0,15.0,6.69610087046815,8865.564
255,1991-04-01,5.863333333333334,91.26666666666667,31.0,15.0,6.92558224318964,8934.366
258,1991-07-01,5.6433333333333335,90.26666666666665,31.0,15.0,6.91761346796101,8977.252
261,1991-10-01,4.816666666666666,93.7,31.0,15.0,7.215219738597799,9016.444
264,1992-01-01,4.023333333333333,88.76666666666667,31.0,15.0,7.50521889662768,9122.95
267,1992-04-01,3.7699999999999996,89.8,31.0,15.0,7.65779606730284,9223.545
270,1992-07-01,3.2566666666666664,92.56666666666666,31.0,15.0,7.71295032705667,9313.208
273,1992-10-01,3.0366666666666666,91.90000000000002,31.0,15.0,7.5562925228323605,9406.528
276,1993-01-01,3.0399999999999996,90.43333333333334,39.6,15.0,7.24521430017896,9424.065
279,1993-04-01,3.0,91.5,39.6,15.0,7.169314669831669,9480.106
282,1993-07-01,3.06,90.60000000000001,39.6,15.0,6.90151495497295,9526.337
285,1993-10-01,2.9899999999999998,88.73333333333333,39.6,15.0,6.762949982421,9653.509
288,1994-01-01,3.2133333333333334,89.7,39.6,15.0,6.64270861383355,9748.155999999999
291,1994-04-01,3.94,88.76666666666665,39.6,15.0,6.233522691188901,9881.384
294,1994-07-01,4.486666666666667,89.23333333333335,39.6,15.0,6.0534932273555,9939.655
297,1994-10-01,5.166666666666667,87.46666666666665,39.6,15.0,5.671545018578089,10052.518
300,1995-01-01,5.81,87.09999999999998,39.6,15.0,5.52672257959268,10086.878
303,1995-04-01,6.02,88.13333333333333,39.6,15.0,5.724496528094099,10122.122
306,1995-07-01,5.796666666666667,89.16666666666667,39.6,15.0,5.71219094974424,10208.771999999999
309,1995-10-01,5.719999999999999,88.0,39.6,15.0,5.621864520971481,10281.246
312,1996-01-01,5.363333333333333,95.06666666666666,39.6,15.0,5.61565633443231,10348.690999999999
315,1996-04-01,5.243333333333333,98.39999999999999,39.6,15.0,5.51278821616593,10529.378999999999
318,1996-07-01,5.3066666666666675,96.39999999999999,39.6,15.0,5.3297226473579,10626.778
321,1996-10-01,5.28,106.89999999999999,39.6,15.0,5.34894399345279,10739.056999999999
324,1997-01-01,5.276666666666667,105.43333333333332,39.6,15.0,5.30742540673307,10820.908000000001
327,1997-04-01,5.523333333333333,100.0,39.6,15.0,5.01699138665638,10984.15
330,1997-07-01,5.533333333333332,97.43333333333334,39.6,15.0,4.90930374648454,11124.013
333,1997-10-01,5.506666666666667,96.26666666666667,39.6,15.0,4.70524318213521,11210.329
336,1998-01-01,5.5200000000000005,91.89999999999999,39.6,15.0,4.73305226362658,11321.246000000001
339,1998-04-01,5.5,91.26666666666667,39.6,15.0,4.4463817074659,11431.046
342,1998-07-01,5.533333333333334,90.43333333333334,39.6,15.0,4.57137434530299,11580.587
345,1998-10-01,4.86,86.3,39.6,15.0,4.42550350438329,11770.686000000002
348,1999-01-01,4.733333333333333,83.33333333333334,39.6,15.0,4.34880850433589,11864.675
351,1999-04-01,4.746666666666667,87.23333333333333,39.6,15.0,4.26814143086816,11962.524
354,1999-07-01,5.093333333333334,93.93333333333334,39.6,15.0,4.26972907093958,12113.075
357,1999-10-01,5.3066666666666675,101.76666666666667,39.6,15.0,4.101912505609939,12323.336000000001
360,2000-01-01,5.676666666666667,125.73333333333333,39.6,15.0,4.09428818867407,12359.095
363,2000-04-01,6.273333333333333,121.26666666666665,39.6,15.0,3.9682361706150497,12592.53
366,2000-07-01,6.52,130.13333333333333,39.6,15.0,4.05506356833156,12607.676000000001
369,2000-10-01,6.473333333333334,142.06666666666666,39.6,15.0,3.9464050421921804,12679.338
372,2001-01-01,5.593333333333334,138.4333333333333,39.1,10.0,4.29670439890939,12643.283000000001
375,2001-04-01,4.326666666666667,130.76666666666665,39.1,10.0,4.47562728758161,12710.303
378,2001-07-01,3.4966666666666666,128.63333333333333,39.1,10.0,4.86240591240783,12670.106000000002
381,2001-10-01,2.1333333333333333,118.76666666666665,39.1,10.0,5.58877454836112,12705.268999999998
384,2002-01-01,1.7333333333333332,108.83333333333333,38.6,10.0,5.804034589821759,12822.258
387,2002-04-01,1.75,113.7,38.6,10.0,5.900715023220309,12893.002
390,2002-07-01,1.74,116.8,38.6,10.0,5.77259243986578,12955.768999999998
393,2002-10-01,1.4433333333333334,122.8,38.6,10.0,5.93414059435897,12964.016000000001
396,2003-01-01,1.25,148.9,35.0,10.0,5.954704133145991,13031.169
399,2003-04-01,1.2466666666666668,139.06666666666666,35.0,10.0,6.212636002616839,13152.089
402,2003-07-01,1.0166666666666666,134.76666666666665,35.0,10.0,6.14111549412209,13372.357
405,2003-10-01,0.9966666666666666,134.26666666666665,35.0,10.0,5.9328834449626395,13528.71
408,2004-01-01,1.0033333333333332,147.5,35.0,10.0,5.77388239029665,13606.508999999998
411,2004-04-01,1.01,150.5666666666667,35.0,10.0,5.64216318883514,13706.247
414,2004-07-01,1.4333333333333333,160.73333333333335,35.0,10.0,5.47796352964147,13830.828000000001
417,2004-10-01,1.95,182.0,35.0,10.0,5.47807484055786,13950.376
420,2005-01-01,2.4699999999999998,188.4,35.0,10.0,5.332467150019481,14099.081
423,2005-04-01,2.9433333333333334,196.13333333333333,35.0,10.0,5.17047814126979,14172.695
426,2005-07-01,3.4599999999999995,216.20000000000002,35.0,10.0,5.0264058384881505,14291.757
429,2005-10-01,3.98,233.4666666666667,35.0,10.0,5.0183616501095,14373.438
432,2006-01-01,4.456666666666667,230.13333333333333,35.0,10.0,4.7899229587894006,14546.118999999999
435,2006-04-01,4.906666666666667,238.43333333333337,35.0,10.0,4.73854027538627,14589.585
438,2006-07-01,5.246666666666667,241.43333333333337,35.0,10.0,4.69872550437758,14602.633
441,2006-10-01,5.246666666666667,229.4333333333333,35.0,10.0,4.51150085031586,14716.93
444,2007-01-01,5.256666666666667,232.1976666666667,35.0,10.0,4.57442372398296,14726.021999999999
447,2007-04-01,5.25,241.05066666666667,35.0,10.0,4.55738179543708,14838.663999999999
450,2007-07-01,5.073333333333333,248.26733333333334,35.0,10.0,4.71341565868076,14938.466999999999
453,2007-10-01,4.496666666666667,284.2953333333333,35.0,10.0,4.85918601312684,14991.784
456,2008-01-01,3.1766666666666663,315.7816666666667,35.0,10.0,5.009681545215161,14889.45
459,2008-04-01,2.0866666666666664,365.3686666666667,35.0,10.0,5.40747368048705,14963.357
462,2008-07-01,1.9400000000000002,370.888,35.0,10.0,6.10361155296777,14891.643
465,2008-10-01,0.5066666666666666,285.5816666666667,35.0,10.0,6.98893832627856,14576.985
468,2009-01-01,0.18333333333333335,240.088,35.0,10.0,8.38984771353778,14375.018
471,2009-04-01,0.17999999999999997,228.63633333333334,35.0,10.0,9.385398634362181,14355.558
474,2009-07-01,0.15666666666666665,234.77633333333333,35.0,10.0,9.732673352403081,14402.476999999999
477,2009-10-01,0.12,255.61166666666668,35.0,10.0,10.0877815064395,14541.901000000002
480,2010-01-01,0.13333333333333333,278.0536666666667,35.0,10.0,9.948111441388019,14604.845
483,2010-04-01,0.19333333333333336,272.06899999999996,35.0,10.0,9.831689880892439,14745.933
486,2010-07-01,0.18666666666666668,263.4216666666667,35.0,10.0,9.59899140530283,14845.458
489,2010-10-01,0.18666666666666668,286.985,35.0,10.0,9.701335310041289,14939.001
492,2011-01-01,0.15666666666666668,317.4273333333333,35.0,10.0,9.155942532592348,14881.301000000001
495,2011-04-01,0.09333333333333334,343.5316666666667,35.0,10.0,9.20528777675371,14989.555
498,2011-07-01,0.08333333333333333,345.4956666666667,35.0,10.0,9.106949291393141,15021.149
501,2011-10-01,0.07333333333333335,343.633,35.0,10.0,8.80658642591215,15190.255
504,2012-01-01,0.10333333333333333,339.22566666666665,35.0,10.0,8.34808865760484,15291.035
507,2012-04-01,0.15333333333333335,336.49033333333335,35.0,10.0,8.26603249477721,15362.415
510,2012-07-01,0.14333333333333334,329.12466666666666,35.0,10.0,8.09851878710345,15380.802
513,2012-10-01,0.16,338.12433333333337,35.0,10.0,7.9701005954625,15384.253999999999
516,2013-01-01,0.14333333333333334,330.64933333333335,39.6,10.0,7.79058488874501,15491.878
519,2013-04-01,0.11666666666666665,322.06666666666666,39.6,10.0,7.6688007406000995,15521.559
522,2013-07-01,0.08333333333333333,334.735,39.6,10.0,7.39807143184704,15641.336000000001
525,2013-10-01,0.08666666666666667,340.09233333333333,39.6,10.0,7.102420834721349,15793.928
528,2014-01-01,0.07333333333333335,364.753,39.6,10.0,6.73522059785137,15757.57
531,2014-04-01,0.09333333333333334,338.26433333333335,39.6,10.0,6.291683915456001,15935.825
534,2014-07-01,0.09000000000000001,338.527,39.6,10.0,6.16105646349012,16139.513
537,2014-10-01,0.09999999999999999,312.505,39.6,10.0,5.8126454998272,16220.222
540,2015-01-01,0.11,272.99600000000004,39.6,10.0,5.6188459090202105,16349.97
543,2015-04-01,0.12333333333333334,265.328,39.6,10.0,5.50658426845997,16460.889
546,2015-07-01,0.1366666666666667,249.24633333333335,39.6,10.0,5.18724578305961,16527.587
549,2015-10-01,0.16,235.92166666666665,39.6,10.0,5.143721296687519,16547.619
552,2016-01-01,0.36000000000000004,213.00966666666667,39.6,10.0,5.01830964211859,16571.573
555,2016-04-01,0.37333333333333335,222.952,39.6,10.0,4.9702553718725,16663.516
558,2016-07-01,0.39666666666666667,230.54233333333332,39.6,10.0,4.9520214747655,16778.148
561,2016-10-01,0.45,238.84333333333333,39.6,10.0,4.81322654220592,16851.42
564,2017-01-01,0.7000000000000001,249.71666666666667,39.6,10.0,4.667067693521389,16903.24
567,2017-04-01,0.9500000000000001,246.683,39.6,10.0,4.388430432348991,17031.085
570,2017-07-01,1.153333333333333,251.69666666666663,39.6,10.0,4.382925866316319,17163.894
573,2017-10-01,1.2033333333333331,269.3086666666666,39.6,10.0,4.1566319144384405,17271.702
